,date,value
477,2015-06-16,1674.6075521
476,2015-06-17,1677.82332388
475,2015-06-18,1665.48138819
474,2015-06-21,1682.09790013
473,2015-06-22,1665.4095921
472,2015-06-23,1658.98317467
471,2015-06-24,1648.5236004
470,2015-06-25,1647.0284865
469,2015-06-28,1623.49329483
468,2015-06-29,1623.88103571
467,2015-06-30,1626.97937568
466,2015-07-01,1659.20346766
465,2015-07-02,1654.74326811
464,2015-07-05,1646.58907735
463,2015-07-06,1649.37875328
462,2015-07-07,1646.9632739
461,2015-07-08,1634.93696857
460,2015-07-09,1647.90003243
459,2015-07-12,1646.03994487
458,2015-07-13,1662.95560784
457,2015-07-14,1678.88926267
456,2015-07-15,1680.66596875
455,2015-07-16,1690.47651034
454,2015-07-19,1703.41003752
453,2015-07-20,1706.82914419
452,2015-07-21,1697.60125328
451,2015-07-22,1693.46624881
450,2015-07-23,1693.92185916
449,2015-07-27,1735.66595015
448,2015-07-28,1752.60232548
447,2015-07-29,1765.61517309
446,2015-07-30,1752.02856367
445,2015-08-02,1740.89673638
444,2015-08-03,1740.25040607
443,2015-08-04,1748.56842805
442,2015-08-05,1765.8939519
441,2015-08-06,1755.04642794
440,2015-08-09,1751.99417898
439,2015-08-10,1765.76490645
438,2015-08-11,1754.06482751
437,2015-08-12,1740.47928774
436,2015-08-13,1750.61190671
435,2015-08-16,1748.49737307
434,2015-08-17,1756.24859958
433,2015-08-18,1764.17972365
432,2015-08-19,1759.91761781
431,2015-08-20,1752.16415061
430,2015-08-23,1685.20125803
429,2015-08-24,1612.32135654
428,2015-08-25,1653.35005303
427,2015-08-26,1643.35915121
426,2015-08-27,1656.38282002
425,2015-08-30,1668.00252694
424,2015-08-31,1652.81654253
423,2015-09-01,1637.05206968
422,2015-09-02,1658.07038437
421,2015-09-03,1683.82586377
420,2015-09-06,1663.52108829
419,2015-09-07,1658.65471767
418,2015-09-08,1661.89389245
417,2015-09-09,1654.95563206
416,2015-09-10,1635.14748122
415,2015-09-16,1657.91572844
414,2015-09-17,1657.18868397
413,2015-09-20,1632.4887265
412,2015-09-21,1644.11952338
411,2015-09-24,1577.34794267
410,2015-09-29,1517.56828963
409,2015-09-30,1516.4531185
408,2015-10-01,1521.70352985
407,2015-10-06,1536.86089531
406,2015-10-07,1531.76097831
405,2015-10-08,1530.7237341
404,2015-10-11,1533.38231289
403,2015-10-12,1526.90134661
402,2015-10-13,1528.62275169
401,2015-10-14,1515.18091768
400,2015-10-15,1540.6492719
399,2015-10-18,1570.8499647
398,2015-10-19,1569.38762986
397,2015-10-20,1561.60137719
396,2015-10-21,1535.17319794
395,2015-10-22,1528.44787126
394,2015-10-25,1575.75439261
393,2015-10-26,1566.44363419
392,2015-10-27,1564.8986695
391,2015-10-28,1582.43431201
390,2015-10-29,1589.99827416
389,2015-11-01,1589.63297086
388,2015-11-02,1597.72971343
387,2015-11-03,1615.62847029
386,2015-11-04,1616.33757835
385,2015-11-05,1602.74622456
384,2015-11-08,1603.01058621
383,2015-11-09,1595.6522276
382,2015-11-10,1592.755654
381,2015-11-11,1602.18348624
380,2015-11-12,1586.6295378
379,2015-11-15,1537.77691727
378,2015-11-16,1571.43264667
377,2015-11-17,1586.2292034
376,2015-11-18,1593.50268947
375,2015-11-19,1605.88816317
374,2015-11-22,1607.53224617
373,2015-11-23,1614.15745924
372,2015-11-24,1594.02358629
371,2015-11-25,1605.82310193
370,2015-11-26,1612.74412767
369,2015-11-29,1608.14081528
368,2015-11-30,1589.93063511
367,2015-12-01,1626.77303758
366,2015-12-02,1624.52359704
365,2015-12-03,1609.34270151
364,2015-12-06,1622.68740862
363,2015-12-07,1611.08952738
362,2015-12-08,1610.35171792
