,date,value
362,2015-12-08,1667.01336018
361,2015-12-09,1671.64811517
360,2015-12-10,1663.71661932
359,2015-12-13,1646.24903848
358,2015-12-14,1646.14041881
357,2015-12-15,1667.7976729
356,2015-12-16,1664.1387977
355,2015-12-17,1678.98372522
354,2015-12-20,1662.58747692
353,2015-12-21,1674.72304126
352,2015-12-22,1669.48746535
351,2015-12-23,1680.86721282
350,2015-12-24,1694.00058363
349,2015-12-27,1700.09603315
348,2015-12-28,1688.12663022
347,2015-12-29,1701.6875495
346,2015-12-30,1697.45392371
345,2015-12-31,1681.92360697
344,2016-01-03,1700.42363058
343,2016-01-04,1687.33367028
342,2016-01-05,1691.92048194
341,2016-01-06,1692.21907351
340,2016-01-07,1665.61412897
339,2016-01-10,1655.3414745
338,2016-01-11,1649.91317165
337,2016-01-12,1661.70641903
336,2016-01-13,1660.8515762
335,2016-01-14,1622.27926309
334,2016-01-17,1627.6484505
333,2016-01-18,1638.78164694
332,2016-01-19,1653.74452205
331,2016-01-20,1618.05938739
330,2016-01-21,1636.05322347
329,2016-01-24,1667.39277815
328,2016-01-25,1656.10690804
327,2016-01-26,1660.22780684
326,2016-01-27,1650.60851532
325,2016-01-28,1623.24353728
324,2016-01-31,1661.39928236
323,2016-02-01,1659.55849984
322,2016-02-02,1653.47633294
321,2016-02-03,1623.49560614
320,2016-02-04,1634.77274054
319,2016-02-07,1612.32895782
318,2016-02-08,1587.11528687
317,2016-02-09,1584.34797259
316,2016-02-10,1597.42859607
315,2016-02-11,1521.91601032
314,2016-02-14,1532.95098359
313,2016-02-15,1543.80884194
312,2016-02-16,1547.22540074
311,2016-02-17,1582.75533018
310,2016-02-18,1575.96888394
309,2016-02-21,1564.5892782
308,2016-02-22,1577.40139192
307,2016-02-23,1575.72855009
306,2016-02-24,1559.44167556
305,2016-02-25,1570.97087716
304,2016-02-28,1586.40645892
303,2016-02-29,1575.1640175
302,2016-03-01,1568.76893739
301,2016-03-02,1573.0929418
300,2016-03-03,1574.27903325
299,2016-03-06,1576.15090054
298,2016-03-07,1573.098704
297,2016-03-08,1574.27858796
296,2016-03-09,1583.68969317
295,2016-03-10,1609.95319383
294,2016-03-13,1620.18985469
293,2016-03-14,1617.17075037
292,2016-03-15,1596.33492641
291,2016-03-16,1602.08521247
290,2016-03-17,1571.67620688
289,2016-03-20,1568.18624227
288,2016-03-21,1566.34140243
287,2016-03-22,1570.6347637
286,2016-03-23,1572.65814044
285,2016-03-27,1562.08333134
284,2016-03-28,1559.3154909
283,2016-03-29,1550.57181614
282,2016-03-30,1554.29911537
281,2016-03-31,1538.95186276
280,2016-04-03,1551.17212381
279,2016-04-04,1556.41455454
278,2016-04-05,1545.66720826
277,2016-04-06,1560.89431976
276,2016-04-07,1568.98436863
275,2016-04-10,1554.55251053
274,2016-04-11,1559.83696816
273,2016-04-12,1546.44915828
272,2016-04-13,1561.02987893
271,2016-04-14,1572.90168695
270,2016-04-17,1581.06047458
269,2016-04-18,1580.82625776
268,2016-04-19,1599.51272775
267,2016-04-20,1599.213912
266,2016-04-21,1602.70285933
265,2016-04-24,1600.1144341
264,2016-04-25,1595.79803669
263,2016-04-26,1556.09427613
262,2016-04-27,1541.07855044
261,2016-05-01,1517.54238194
260,2016-05-02,1517.8718187
259,2016-05-03,1511.11632129
258,2016-05-04,1506.96760563
257,2016-05-05,1505.50329294
256,2016-05-08,1481.8066569
255,2016-05-09,1502.13897282
254,2016-05-10,1511.54047371
253,2016-05-15,1483.07370638
252,2016-05-16,1485.25430364
251,2016-05-17,1493.46847877
250,2016-05-18,1513.97093688
249,2016-05-19,1503.9813804
248,2016-05-22,1514.37476077
247,2016-05-23,1519.44637571
246,2016-05-24,1531.45292695
245,2016-05-25,1540.50233665
244,2016-05-26,1529.88935379
243,2016-05-29,1539.95587383
242,2016-05-30,1548.48419697
241,2016-05-31,1546.14442558
240,2016-06-01,1546.83379791
239,2016-06-02,1559.44110686
238,2016-06-05,1560.31172716
237,2016-06-06,1563.25388118
236,2016-06-07,1569.59986942
235,2016-06-08,1563.7997723
234,2016-06-09,1563.44776689
233,2016-06-13,1543.74052196
232,2016-06-14,1543.5789893
231,2016-06-15,1548.66053924
230,2016-06-16,1529.73854353
229,2016-06-19,1532.58070224
228,2016-06-20,1544.19826783
227,2016-06-21,1539.54460845
226,2016-06-22,1539.20470993
225,2016-06-23,1542.98101735
224,2016-06-26,1513.50939999
223,2016-06-27,1493.74662947
222,2016-06-28,1507.56527364
221,2016-06-29,1519.93326393
220,2016-06-30,1519.19741595
219,2016-07-03,1524.40428588
218,2016-07-04,1528.00649244
217,2016-07-05,1517.84644561
216,2016-07-06,1518.76538418
215,2016-07-07,1530.49359969
214,2016-07-10,1543.90761293
213,2016-07-11,1554.45080652
212,2016-07-12,1568.98081604
211,2016-07-13,1586.85397848
210,2016-07-14,1597.4113204
209,2016-07-17,1595.68941047
208,2016-07-18,1601.818503
207,2016-07-19,1596.92800935
206,2016-07-20,1607.53717411
205,2016-07-21,1609.71237527
204,2016-07-24,1601.00254915
203,2016-07-25,1597.35938331
202,2016-07-26,1598.13174368
201,2016-07-27,1599.60248928
200,2016-07-28,1592.78321487
199,2016-07-31,1591.7831351
198,2016-08-01,1594.63311015
197,2016-08-02,1578.16699644
196,2016-08-03,1587.72389839
195,2016-08-04,1600.07850687
194,2016-08-07,1613.20020593
193,2016-08-08,1609.78691405
192,2016-08-09,1610.0549443
191,2016-08-10,1592.82529019
190,2016-08-11,1598.2335499
189,2016-08-15,1608.36964954
188,2016-08-16,1601.74995557
187,2016-08-17,1594.33582759
186,2016-08-18,1596.46237591
185,2016-08-21,1593.82681555
184,2016-08-22,1600.07621088
183,2016-08-23,1594.28266161
182,2016-08-24,1591.15536825
181,2016-08-25,1563.04351617
180,2016-08-28,1552.67490981
179,2016-08-29,1549.3432952
178,2016-08-30,1551.39197265
177,2016-08-31,1545.55454871
176,2016-09-01,1538.83889704
175,2016-09-04,1535.89175743
174,2016-09-05,1543.58732902
173,2016-09-06,1542.05144242
172,2016-09-07,1549.17971617
171,2016-09-08,1551.41467753
170,2016-09-11,1525.38944472
169,2016-09-12,1536.73315264
168,2016-09-13,1539.57157492
167,2016-09-14,1551.88360818
166,2016-09-15,1550.66106921
165,2016-09-18,1561.99626871
164,2016-09-19,1560.17868136
163,2016-09-20,1548.37122158
162,2016-09-21,1549.37233728
161,2016-09-22,1570.05099722
160,2016-09-25,1570.68353384
159,2016-09-26,1561.17764975
158,2016-09-27,1553.18015789
157,2016-09-28,1548.79113228
156,2016-09-29,1528.06804615
155,2016-10-05,1515.42803096
154,2016-10-06,1507.71630968
153,2016-10-09,1511.6733664
152,2016-10-10,1515.15640887
151,2016-10-13,1489.71780369
150,2016-10-18,1480.79180229
149,2016-10-19,1495.83739682
148,2016-10-20,1497.90593855
147,2016-10-25,1507.47714912
146,2016-10-26,1501.24700885
145,2016-10-27,1496.11839544
144,2016-10-30,1478.93947076
143,2016-10-31,1473.28395089
142,2016-11-01,1465.73617374
141,2016-11-02,1461.78558849
140,2016-11-03,1458.86698098
139,2016-11-06,1452.12995103
138,2016-11-07,1470.18720479
137,2016-11-08,1452.90487069
136,2016-11-09,1478.59921212
135,2016-11-10,1488.84378721
134,2016-11-13,1481.95355579
133,2016-11-14,1481.86888724
132,2016-11-15,1476.57153116
131,2016-11-16,1471.33574162
130,2016-11-17,1473.73435348
129,2016-11-20,1480.2066003
128,2016-11-21,1489.52607944
127,2016-11-22,1489.35801528
126,2016-11-23,1483.11697371
125,2016-11-24,1484.05755691
124,2016-11-27,1487.73338033
123,2016-11-28,1483.05111409
122,2016-11-29,1480.97366582
121,2016-11-30,1467.03549628
120,2016-12-01,1471.88915339
119,2016-12-04,1463.11690677
118,2016-12-05,1474.81592747
117,2016-12-06,1454.68261032
116,2016-12-07,1452.59814768
115,2016-12-08,1463.95142796
114,2016-12-11,1488.58263678
113,2016-12-12,1480.78016762
112,2016-12-13,1500.89001379
111,2016-12-14,1490.98308846
110,2016-12-15,1495.21068167
109,2016-12-18,1494.62404674
108,2016-12-19,1497.69233312
107,2016-12-20,1494.83538868
106,2016-12-21,1488.40453907
105,2016-12-22,1493.9286487
104,2016-12-25,1486.23830316
103,2016-12-26,1484.25886692
102,2016-12-27,1497.63210018
101,2016-12-28,1496.05746736
100,2016-12-29,1488.77491293
99,2017-01-01,1489.63267193
98,2017-01-02,1496.61075489
97,2017-01-03,1512.61246173
96,2017-01-04,1525.58402321
95,2017-01-05,1526.60042835
94,2017-01-08,1512.54543257
93,2017-01-09,1514.59978199
92,2017-01-10,1514.42476248
91,2017-01-11,1519.79157834
90,2017-01-12,1502.39366502
89,2017-01-15,1507.00671578
88,2017-01-16,1508.24230916
87,2017-01-17,1506.6508108
86,2017-01-18,1503.03519273
85,2017-01-19,1493.66505828
84,2017-01-22,1488.03303221
83,2017-01-23,1477.00750407
82,2017-01-24,1477.35669641
81,2017-01-25,1493.02217122
80,2017-01-26,1499.59866008
79,2017-01-29,1506.17097878
78,2017-01-30,1491.01109623
77,2017-01-31,1481.15814691
76,2017-02-01,1487.36475206
75,2017-02-02,1484.53793491
74,2017-02-05,1483.52852192
73,2017-02-06,1486.29885125
72,2017-02-07,1484.05908874
71,2017-02-08,1471.88527493
70,2017-02-09,1481.67280174
69,2017-02-12,1486.8045466
68,2017-02-13,1503.07445271
67,2017-02-14,1507.20205199
66,2017-02-15,1529.99279063
65,2017-02-16,1530.32042912
64,2017-02-19,1541.22130948
63,2017-02-20,1540.83346227
62,2017-02-21,1538.85351379
61,2017-02-22,1530.70706556
60,2017-02-23,1526.89342333
59,2017-02-26,1525.94953579
58,2017-02-27,1519.74216168
57,2017-02-28,1505.71826202
56,2017-03-01,1533.00729447
55,2017-03-02,1535.02803501
54,2017-03-05,1534.62808554
53,2017-03-06,1516.49591825
52,2017-03-07,1506.11292423
51,2017-03-08,1513.67129433
50,2017-03-09,1514.87893173
49,2017-03-13,1514.22473435
48,2017-03-14,1510.3326784
47,2017-03-15,1518.06975649
46,2017-03-16,1508.19394268
45,2017-03-19,1501.98956729
44,2017-03-20,1506.07280446
43,2017-03-21,1490.88788579
42,2017-03-22,1495.91755746
41,2017-03-23,1499.64923467
40,2017-03-26,1487.00551798
39,2017-03-27,1480.1830452
38,2017-03-28,1491.64808212
37,2017-03-29,1493.3409854
36,2017-03-30,1491.15431197
35,2017-04-02,1483.44690405
34,2017-04-03,1486.19744997
33,2017-04-04,1487.96567097
32,2017-04-05,1498.24234392
31,2017-04-06,1491.45077499
30,2017-04-09,1490.81694323
29,2017-04-12,1484.99125452
28,2017-04-13,1470.29957442
27,2017-04-18,1470.87680578
26,2017-04-19,1471.89943189
25,2017-04-20,1475.78341045
24,2017-04-23,1475.73684612
23,2017-04-24,1496.41181686
22,2017-04-25,1491.39085125
21,2017-04-26,1504.01599674
20,2017-04-27,1500.66623503
19,2017-04-30,1496.35663929
18,2017-05-03,1500.21565407
17,2017-05-04,1501.83669713
16,2017-05-07,1508.56666451
15,2017-05-08,1507.04647399
14,2017-05-09,1507.66524295
13,2017-05-10,1497.66424821
12,2017-05-11,1500.38604602
11,2017-05-14,1512.36205684
10,2017-05-15,1514.11437348
9,2017-05-16,1518.0926169
8,2017-05-17,1492.7265957
7,2017-05-18,1480.36433751
6,2017-05-21,1485.89443618
5,2017-05-22,1488.09528742
4,2017-05-23,1483.72914866
3,2017-05-24,
2,2017-05-25,
1,2017-05-28,
0,2017-05-29,
